,date,hour_temp_max,hour_temp_min,precipitation,temp_max,temp_media,temp_min,wind_speed,wind_speed_max
0,2015-01-01,13:30:00,05:20:00,0.0,10.4,4.7,-1.0,0.8,3.9
1,2015-01-02,15:10:00,07:20:00,0.0,12.0,5.5,-1.0,0.6,3.9
2,2015-01-03,14:50:00,08:10:00,0.0,11.4,6.3,1.2,0.3,3.6
3,2015-01-04,13:15:00,08:10:00,0.0,14.0,7.7,1.4,0.3,3.3
4,2015-01-05,15:20:00,07:10:00,0.0,12.0,6.8,1.5,1.4,5.3
5,2015-01-06,15:10:00,07:40:00,0.0,9.8,5.3,0.8,0.8,3.1
6,2015-01-07,14:50:00,08:10:00,0.0,10.7,5.8,0.8,1.1,4.4
7,2015-01-08,15:00:00,05:30:00,0.0,12.3,6.4,0.4,0.8,5.3
8,2015-01-09,15:40:00,05:10:00,0.0,13.5,7.8,2.0,0.3,4.2
9,2015-01-10,14:50:00,08:00:00,0.0,12.6,7.2,1.7,0.8,3.3
10,2015-01-11,15:45:00,07:50:00,0.0,13.7,8.0,2.4,0.8,5.8
11,2015-01-12,00:00:00,07:15:00,0.0,11.8,7.7,3.6,1.1,7.2
12,2015-01-13,16:15:00,07:30:00,0.0,12.4,7.4,2.4,1.4,6.9
13,2015-01-14,14:10:00,06:40:00,0.0,8.2,5.3,2.4,0.6,3.3
14,2015-01-15,14:30:00,00:00:00,6.1,10.8,7.9,5.0,1.4,10.3
15,2015-01-16,00:00:00,06:40:00,0.0,8.0,5.3,2.6,2.2,9.7
16,2015-01-17,13:50:00,07:30:00,0.0,8.5,3.7,-1.1,1.7,7.5
17,2015-01-18,13:50:00,03:30:00,6.8,3.5,1.9,0.3,0.6,13.9
18,2015-01-19,13:30:00,01:15:00,0.0,7.2,3.9,0.6,4.4,15.3
19,2015-01-20,15:10:00,02:10:00,0.0,6.5,3.4,0.2,0.8,6.1
20,2015-01-21,13:30:00,06:45:00,0.4,5.6,3.2,0.8,1.7,11.1
21,2015-01-22,13:30:00,05:00:00,0.0,8.4,5.1,1.8,2.5,11.9
22,2015-01-23,13:50:00,00:00:00,0.0,9.8,5.1,0.4,2.8,8.6
23,2015-01-24,16:10:00,07:20:00,0.0,10.7,4.6,-1.4,0.0,13.9
24,2015-01-25,14:45:00,08:05:00,0.0,12.6,7.2,1.8,1.7,10.8
25,2015-01-26,16:10:00,07:40:00,0.0,12.9,6.7,0.5,0.8,5.0
26,2015-01-27,14:45:00,06:50:00,0.0,13.3,7.6,2.0,1.1,10.6
27,2015-01-28,15:50:00,07:50:00,0.0,12.8,7.0,1.3,0.3,6.4
28,2015-01-29,00:00:00,04:10:00,,12.2,8.0,3.9,2.8,12.2
29,2015-01-30,12:30:00,00:00:00,3.7,15.4,12.5,9.6,4.2,14.2
30,2015-01-31,00:00:00,23:59:00,,10.8,7.1,3.4,5.6,18.9
31,2015-02-01,15:30:00,06:50:00,0.0,8.0,4.9,1.8,3.3,13.9
32,2015-02-02,12:20:00,06:30:00,2.6,5.1,4.2,3.2,2.8,10.0
33,2015-02-03,14:35:00,20:15:00,4.3,9.6,5.8,2.0,2.5,12.8
34,2015-02-04,12:30:00,07:30:00,0.0,5.1,2.8,0.4,4.4,12.5
35,2015-02-05,13:30:00,04:50:00,0.0,5.6,3.1,0.6,3.6,17.2
36,2015-02-06,13:30:00,07:30:00,0.0,5.7,2.6,-0.4,2.2,10.0
37,2015-02-07,00:00:00,04:15:00,0.0,3.4,1.2,-1.0,1.4,7.8
38,2015-02-08,15:50:00,06:40:00,0.0,8.5,3.4,-1.7,1.1,8.3
39,2015-02-09,14:50:00,06:50:00,0.0,10.4,5.5,0.6,2.8,11.4
40,2015-02-10,16:10:00,07:10:00,0.0,9.0,5.9,2.8,1.9,6.4
41,2015-02-11,15:40:00,08:20:00,0.0,8.6,6.6,4.5,1.7,5.6
42,2015-02-12,13:40:00,00:00:00,0.0,11.6,7.9,4.2,1.4,5.6
43,2015-02-13,14:50:00,05:30:00,0.0,12.2,7.4,2.7,2.8,10.0
44,2015-02-14,13:30:00,06:45:00,4.3,12.3,9.5,6.7,3.1,11.7
45,2015-02-15,13:50:00,07:10:00,0.0,14.8,10.8,6.7,2.8,10.3
46,2015-02-16,16:10:00,23:59:00,6.9,13.1,9.6,6.0,1.1,11.7
47,2015-02-17,13:10:00,00:00:00,0.0,11.8,8.1,4.4,4.7,18.3
48,2015-02-18,15:50:00,06:30:00,0.0,10.8,7.2,3.7,3.1,12.2
49,2015-02-19,14:50:00,07:50:00,0.0,12.6,7.6,2.6,1.1,5.0
50,2015-02-20,15:15:00,05:45:00,3.4,11.3,6.7,2.1,0.8,6.1
51,2015-02-21,12:40:00,00:00:00,0.0,13.0,9.0,5.0,2.2,12.5
52,2015-02-22,15:30:00,05:50:00,0.0,13.8,8.0,2.2,2.5,9.7
53,2015-02-23,15:10:00,23:59:00,0.0,13.7,10.2,6.6,4.2,13.3
54,2015-02-24,13:40:00,06:10:00,0.0,11.5,7.8,4.2,3.9,13.6
55,2015-02-25,13:20:00,03:30:00,0.0,14.3,9.2,4.1,3.6,13.6
56,2015-02-26,12:30:00,03:10:00,0.0,13.4,10.0,6.6,2.2,9.4
57,2015-02-27,16:00:00,00:00:00,0.0,14.3,10.8,7.4,1.9,8.1
58,2015-02-28,14:30:00,00:00:00,0.0,16.4,10.1,3.8,1.4,8.6
59,2015-03-01,15:10:00,07:30:00,0.0,18.7,14.2,9.6,2.5,8.6
60,2015-03-02,16:10:00,06:05:00,0.0,18.1,13.1,8.1,1.4,5.8
61,2015-03-03,15:45:00,02:45:00,,17.2,13.2,9.1,0.3,4.4
62,2015-03-04,14:15:00,23:59:00,0.0,15.2,10.1,5.0,3.1,11.7
63,2015-03-05,15:50:00,05:50:00,0.0,14.5,8.4,2.3,2.2,10.0
64,2015-03-06,15:40:00,07:00:00,0.0,18.3,11.4,4.6,1.7,10.0
65,2015-03-07,16:30:00,06:50:00,0.0,21.6,13.3,5.0,0.8,5.6
66,2015-03-08,16:10:00,07:00:00,0.0,22.2,14.2,6.1,0.8,8.6
67,2015-03-09,15:50:00,06:10:00,0.0,21.7,13.8,6.0,0.8,5.3
68,2015-03-10,15:50:00,04:30:00,0.0,22.6,15.4,8.2,1.9,5.8
69,2015-03-11,16:30:00,06:50:00,0.0,22.4,14.3,6.2,1.1,5.3
70,2015-03-12,15:55:00,07:00:00,0.0,21.5,14.8,8.0,0.8,6.7
71,2015-03-13,16:10:00,04:10:00,0.0,18.0,13.3,8.6,3.9,11.4
72,2015-03-14,16:15:00,07:15:00,0.0,13.7,9.0,4.4,3.3,11.9
73,2015-03-15,12:10:00,06:20:00,0.0,9.3,5.8,2.4,1.4,6.7
74,2015-03-16,16:30:00,06:20:00,0.0,12.5,6.8,1.2,1.4,5.8
75,2015-03-17,16:50:00,06:50:00,0.0,13.6,9.2,4.8,1.9,10.6
76,2015-03-18,00:00:00,09:20:00,9.0,9.1,6.2,3.2,2.5,8.9
77,2015-03-19,13:40:00,06:20:00,0.4,11.9,8.8,5.8,3.6,12.5
78,2015-03-20,14:20:00,23:59:00,4.7,13.1,10.6,8.2,5.6,16.1
79,2015-03-21,13:40:00,08:10:00,2.5,11.6,9.2,6.8,2.5,11.4
80,2015-03-22,11:30:00,02:10:00,5.2,12.5,10.1,7.7,1.9,9.2
81,2015-03-23,12:10:00,07:10:00,14.8,8.5,7.2,6.0,1.4,7.2
82,2015-03-24,13:30:00,00:45:00,0.0,14.0,10.0,6.1,4.2,13.1
83,2015-03-25,13:30:00,06:30:00,0.0,10.3,6.9,3.5,5.6,15.0
84,2015-03-26,15:15:00,04:45:00,0.0,14.7,8.6,2.5,2.2,11.7
85,2015-03-27,14:20:00,07:10:00,0.0,20.5,14.6,8.6,1.1,7.8
86,2015-03-28,15:41:00,06:10:00,0.0,25.0,16.8,8.6,1.7,10.0
87,2015-03-29,15:20:00,06:00:00,0.0,23.0,17.0,11.1,1.9,6.9
88,2015-03-30,14:20:00,01:00:00,0.0,26.7,19.8,13.0,2.5,7.8
89,2015-03-31,15:50:00,06:50:00,0.0,26.6,19.3,12.0,1.4,8.1
90,2015-04-01,15:10:00,06:20:00,0.0,22.3,16.0,9.8,1.9,8.9
91,2015-04-02,15:20:00,06:10:00,0.0,23.6,15.6,7.7,1.9,8.3
92,2015-04-03,16:10:00,06:45:00,0.0,24.0,18.2,12.3,1.7,8.1
93,2015-04-04,16:00:00,07:00:00,0.0,22.0,15.9,9.8,3.1,10.8
94,2015-04-05,15:50:00,05:40:00,0.0,23.7,16.4,9.0,1.4,10.0
95,2015-04-06,14:10:00,06:30:00,0.0,21.2,15.4,9.6,1.9,8.6
96,2015-04-07,15:15:00,23:59:00,0.0,18.3,13.2,8.2,3.1,20.8
97,2015-04-08,13:40:00,05:50:00,0.0,18.0,12.4,6.7,3.3,10.8
98,2015-04-09,00:00:00,10:50:00,5.8,10.8,8.4,6.1,2.5,8.3
99,2015-04-10,16:30:00,00:00:00,0.0,16.6,12.6,8.5,1.1,4.4
100,2015-04-11,14:40:00,04:20:00,0.0,22.0,15.9,9.8,2.5,12.8
101,2015-04-12,14:40:00,06:40:00,0.0,21.2,16.0,10.8,2.5,10.3
102,2015-04-13,13:20:00,05:10:00,0.0,23.0,17.8,12.7,4.7,14.7
103,2015-04-14,14:10:00,05:50:00,0.1,24.5,18.2,11.8,4.2,14.7
104,2015-04-15,15:05:00,23:59:00,18.2,18.8,15.1,11.4,1.9,9.2
105,2015-04-16,15:10:00,00:00:00,0.0,16.7,13.4,10.2,2.8,8.9
106,2015-04-17,15:50:00,00:00:00,0.0,20.0,15.8,11.6,1.7,7.2
107,2015-04-18,14:10:00,23:59:00,0.0,18.9,14.0,9.2,3.1,13.1
108,2015-04-19,14:15:00,06:00:00,0.0,18.8,13.0,7.2,0.8,13.9
109,2015-04-20,13:40:00,05:20:00,0.0,21.3,15.0,8.6,2.2,6.1
110,2015-04-21,15:05:00,05:20:00,0.0,22.1,17.0,12.0,3.6,10.3
111,2015-04-22,00:00:00,05:50:00,0.0,21.6,16.7,11.8,2.2,10.0
112,2015-04-23,14:05:00,06:00:00,0.0,23.6,17.0,10.4,1.7,8.3
113,2015-04-24,13:15:00,00:00:00,0.0,22.5,17.3,12.1,1.7,8.3
114,2015-04-25,14:00:00,05:40:00,5.5,18.8,15.2,11.6,2.8,10.8
115,2015-04-26,15:30:00,23:59:00,17.5,15.0,12.1,9.2,0.6,17.5
116,2015-04-27,16:20:00,05:30:00,0.0,16.6,12.3,8.0,2.2,9.2
117,2015-04-28,15:20:00,03:10:00,0.0,19.5,14.0,8.6,2.2,8.1
118,2015-04-29,13:00:00,05:30:00,0.0,20.8,15.7,10.6,2.2,8.9
119,2015-04-30,15:50:00,05:45:00,0.0,23.0,16.5,10.0,1.7,7.8
120,2015-05-01,15:00:00,04:10:00,0.0,23.7,18.3,12.9,1.9,7.2
121,2015-05-02,15:30:00,05:50:00,0.0,26.4,20.3,14.2,2.8,11.1
122,2015-05-03,15:45:00,07:00:00,0.1,21.4,19.1,16.8,1.4,9.2
123,2015-05-04,13:00:00,23:59:00,,26.9,20.8,14.6,2.2,14.4
124,2015-05-05,13:50:00,06:15:00,0.0,21.0,16.2,11.5,3.1,10.6
125,2015-05-06,14:10:00,04:50:00,0.0,23.0,16.2,9.4,1.4,6.9
126,2015-05-07,14:40:00,04:10:00,0.0,28.2,19.6,11.1,1.9,6.4
127,2015-05-08,14:30:00,06:20:00,0.0,24.7,18.8,12.9,3.3,0.0
128,2015-05-09,14:20:00,05:50:00,0.0,28.2,20.6,13.0,1.4,5.3
129,2015-05-10,14:20:00,05:50:00,0.0,31.5,24.0,16.4,1.7,7.8
130,2015-05-11,15:00:00,05:50:00,0.0,32.4,24.8,17.2,1.4,6.1
131,2015-05-12,14:50:00,04:30:00,0.0,33.3,25.2,17.2,1.7,6.7
132,2015-05-13,13:15:00,06:05:00,0.0,35.5,27.5,19.5,2.2,9.4
133,2015-05-14,13:30:00,23:59:00,0.0,32.5,24.4,16.4,2.5,12.5
134,2015-05-15,13:45:00,06:10:00,0.0,23.0,17.4,11.8,3.9,13.3
135,2015-05-16,15:50:00,05:10:00,0.0,27.7,19.0,10.4,2.8,12.2
136,2015-05-17,13:30:00,06:00:00,0.0,30.0,21.8,13.6,1.7,9.2
137,2015-05-18,13:50:00,04:30:00,0.0,31.6,24.0,16.4,2.2,7.8
138,2015-05-19,12:45:00,23:59:00,0.0,22.8,16.6,10.4,5.0,13.6
139,2015-05-20,13:40:00,05:00:00,0.0,21.6,14.5,7.4,2.8,12.2
140,2015-05-21,15:30:00,04:50:00,0.0,22.3,15.4,8.4,2.8,10.3
141,2015-05-22,15:10:00,05:10:00,0.0,22.7,15.2,7.7,3.3,13.6
142,2015-05-23,15:00:00,05:30:00,0.0,23.8,16.6,9.5,3.6,13.3
143,2015-05-24,14:20:00,05:00:00,0.0,24.7,18.0,11.4,2.5,12.8
144,2015-05-25,14:50:00,05:05:00,0.0,25.8,19.8,13.7,1.9,8.9
145,2015-05-26,15:20:00,04:40:00,0.0,27.9,20.2,12.5,2.8,10.3
146,2015-05-27,15:15:00,05:15:00,0.0,29.3,21.3,13.3,3.1,11.7
147,2015-05-28,15:10:00,06:10:00,0.0,31.3,23.8,16.2,1.4,6.4
148,2015-05-29,13:50:00,23:40:00,0.0,30.4,23.8,17.1,2.2,11.7
149,2015-05-30,14:00:00,03:50:00,0.0,29.9,22.4,15.0,1.9,8.6
150,2015-05-31,14:55:00,05:55:00,0.0,30.8,23.6,16.3,1.9,8.3
151,2015-06-01,14:40:00,05:40:00,0.0,31.5,24.4,17.4,2.2,8.9
152,2015-06-02,14:10:00,05:30:00,0.0,32.6,25.5,18.4,1.9,8.3
153,2015-06-03,13:40:00,05:50:00,0.0,33.6,26.7,19.8,2.5,9.2
154,2015-06-04,14:40:00,05:00:00,0.0,32.3,25.8,19.2,1.4,8.1
155,2015-06-05,13:50:00,05:40:00,0.0,32.2,25.1,18.0,1.7,6.7
156,2015-06-06,13:30:00,06:00:00,0.0,34.0,26.7,19.4,1.7,8.6
157,2015-06-07,14:40:00,06:20:00,0.0,34.1,27.6,21.2,2.5,9.4
158,2015-06-08,00:00:00,00:00:00,0.0,33.0,26.4,19.8,1.7,6.9
159,2015-06-09,13:40:00,23:59:00,0.7,32.3,25.4,18.4,2.5,12.5
160,2015-06-10,12:55:00,02:55:00,9.1,27.3,22.2,17.0,1.7,9.7
161,2015-06-11,16:50:00,10:10:00,20.7,22.5,19.0,15.4,2.2,10.8
162,2015-06-12,14:40:00,04:05:00,0.0,23.0,18.8,14.5,3.3,11.7
163,2015-06-13,14:40:00,23:59:00,0.0,22.1,18.6,15.1,2.5,11.4
164,2015-06-14,15:20:00,05:50:00,2.8,22.4,17.5,12.6,2.5,11.7
165,2015-06-15,15:50:00,05:30:00,2.2,20.6,16.1,11.6,0.3,8.3
166,2015-06-16,14:10:00,04:50:00,0.0,25.4,19.0,12.6,1.4,7.8
167,2015-06-17,15:10:00,00:00:00,0.0,26.8,20.7,14.6,2.5,11.4
168,2015-06-18,15:30:00,04:50:00,0.0,30.0,22.4,14.7,1.9,10.0
169,2015-06-19,14:15:00,04:45:00,0.0,32.4,25.0,17.7,2.2,11.7
170,2015-06-20,14:45:00,04:30:00,0.0,33.7,25.5,17.3,1.7,10.3
171,2015-06-21,15:20:00,05:50:00,0.1,35.1,27.6,20.0,1.9,8.3
172,2015-06-22,13:10:00,05:50:00,0.0,34.0,28.0,22.0,2.2,9.7
173,2015-06-23,14:40:00,23:59:00,9.0,31.6,25.3,19.0,1.7,11.1
174,2015-06-24,15:15:00,05:30:00,0.0,30.4,23.9,17.4,0.8,6.7
175,2015-06-25,14:50:00,05:30:00,0.0,32.8,26.0,19.3,1.7,6.4
176,2015-06-26,14:30:00,03:50:00,0.0,35.4,27.6,19.9,1.7,8.3
177,2015-06-27,14:20:00,05:35:00,0.0,37.3,29.0,20.8,1.9,7.8
178,2015-06-28,14:40:00,05:50:00,0.0,38.8,30.5,22.2,1.7,9.4
179,2015-06-29,15:40:00,05:40:00,0.0,39.3,32.1,24.9,1.1,8.3
180,2015-06-30,13:50:00,05:50:00,0.0,38.4,31.5,24.6,3.1,10.8
181,2015-07-01,15:50:00,06:10:00,0.0,35.6,29.2,22.7,2.2,8.6
182,2015-07-02,15:10:00,06:00:00,0.0,33.0,27.6,22.2,1.4,10.8
183,2015-07-03,15:10:00,05:10:00,0.0,36.5,29.4,22.4,2.8,11.1
184,2015-07-04,14:40:00,04:30:00,0.0,36.7,30.0,23.2,1.4,9.2
185,2015-07-05,13:30:00,05:50:00,0.0,37.1,30.3,23.5,1.9,8.3
186,2015-07-06,00:00:00,04:50:00,0.0,39.6,31.8,24.0,2.2,10.3
187,2015-07-07,15:10:00,06:10:00,0.0,38.3,30.6,22.8,3.1,11.9
188,2015-07-08,15:50:00,06:45:00,0.0,38.2,31.2,24.1,3.1,10.8
189,2015-07-09,15:20:00,05:10:00,0.0,38.9,30.4,22.0,2.5,8.9
190,2015-07-10,14:50:00,05:50:00,0.0,37.4,30.0,22.7,2.8,11.1
191,2015-07-11,14:50:00,05:50:00,0.0,37.4,29.9,22.4,1.9,6.9
192,2015-07-12,15:10:00,05:10:00,0.0,37.5,30.4,23.2,1.7,7.8
193,2015-07-13,13:40:00,05:45:00,0.0,38.6,31.4,24.2,1.7,8.6
194,2015-07-14,14:30:00,05:15:00,0.0,39.5,32.0,24.4,1.7,9.2
195,2015-07-15,14:10:00,05:30:00,0.0,39.4,32.0,24.5,1.4,7.2
196,2015-07-16,15:00:00,05:00:00,0.0,38.3,31.2,24.2,2.2,9.7
197,2015-07-17,13:55:00,05:30:00,,36.3,31.0,25.6,1.4,7.8
198,2015-07-18,16:20:00,03:40:00,0.0,33.6,28.5,23.4,2.8,11.1
199,2015-07-19,14:30:00,03:10:00,0.0,34.4,28.4,22.4,1.1,8.3
200,2015-07-20,14:10:00,04:50:00,0.0,36.8,30.1,23.4,1.7,6.4
201,2015-07-21,14:30:00,06:10:00,0.0,37.3,30.0,22.8,2.5,10.8
202,2015-07-22,11:55:00,05:30:00,3.6,34.2,29.1,24.0,1.1,11.7
203,2015-07-23,00:00:00,06:00:00,0.0,36.9,29.2,21.6,2.5,8.3
204,2015-07-24,13:30:00,05:05:00,0.0,34.3,28.0,21.8,2.2,9.7
205,2015-07-25,14:30:00,06:30:00,0.0,33.8,26.9,20.0,1.4,9.2
206,2015-07-26,14:30:00,05:30:00,0.0,36.3,29.2,22.0,2.5,8.6
207,2015-07-27,14:30:00,05:00:00,0.0,37.6,30.6,23.7,1.7,9.7
208,2015-07-28,14:10:00,04:45:00,0.0,38.0,30.5,23.0,1.9,9.2
209,2015-07-29,00:00:00,05:20:00,0.0,36.8,29.6,22.5,2.2,11.9
210,2015-07-30,14:20:00,05:50:00,0.0,34.3,28.2,22.0,2.2,11.4
211,2015-07-31,17:00:00,23:59:00,0.0,30.5,25.0,19.6,3.1,11.9
212,2015-08-01,14:50:00,04:20:00,0.0,31.7,24.6,17.6,1.1,9.7
213,2015-08-02,14:40:00,06:00:00,0.0,34.6,27.9,21.2,1.9,7.2
214,2015-08-03,15:10:00,05:50:00,0.0,35.5,29.2,23.0,2.8,8.9
215,2015-08-04,15:00:00,06:10:00,0.0,34.5,28.0,21.5,1.7,9.2
216,2015-08-05,16:50:00,06:40:00,0.0,35.5,28.6,21.6,1.7,10.0
217,2015-08-06,14:10:00,05:50:00,0.0,37.2,28.5,19.8,2.8,9.7
218,2015-08-07,14:20:00,05:50:00,0.0,35.4,27.9,20.4,2.2,11.1
219,2015-08-08,16:10:00,23:59:00,0.0,33.6,27.1,20.6,2.8,12.8
220,2015-08-09,15:30:00,05:40:00,0.0,33.3,24.8,16.2,1.9,9.7
221,2015-08-10,14:15:00,00:00:00,0.0,36.8,27.7,18.6,1.7,9.2
222,2015-08-11,13:30:00,05:10:00,0.0,34.0,27.6,21.3,2.5,10.8
223,2015-08-12,12:30:00,05:10:00,0.0,32.6,26.2,19.8,1.4,7.5
224,2015-08-13,14:20:00,05:45:00,0.0,27.5,22.1,16.7,3.6,11.1
225,2015-08-14,15:15:00,05:30:00,0.0,27.0,21.0,15.0,1.9,7.5
226,2015-08-15,13:15:00,06:30:00,0.0,28.2,22.9,17.6,1.4,12.8
227,2015-08-16,12:50:00,06:10:00,0.0,29.5,23.5,17.5,1.7,7.5
228,2015-08-17,14:10:00,04:30:00,0.0,31.7,25.6,19.6,1.7,10.0
229,2015-08-18,14:20:00,06:20:00,0.0,32.3,25.8,19.2,1.7,12.5
230,2015-08-19,14:50:00,06:15:00,0.0,32.4,25.3,18.2,1.4,9.2
231,2015-08-20,14:30:00,06:45:00,0.0,34.2,27.0,19.8,1.4,7.2
232,2015-08-21,15:30:00,06:10:00,0.9,33.1,27.6,22.0,1.1,13.3
233,2015-08-22,14:05:00,02:50:00,0.0,31.7,24.6,17.4,2.5,11.7
234,2015-08-23,13:40:00,07:20:00,0.1,26.0,22.0,18.0,3.9,13.1
235,2015-08-24,14:30:00,04:40:00,0.0,24.8,19.2,13.6,2.2,13.3
236,2015-08-25,14:30:00,05:50:00,0.0,29.0,21.7,14.4,0.8,5.0
237,2015-08-26,13:50:00,05:40:00,0.0,32.1,25.4,18.6,1.7,9.2
238,2015-08-27,14:20:00,04:20:00,0.0,32.3,25.2,18.2,2.5,11.4
239,2015-08-28,14:20:00,06:40:00,0.0,34.2,25.6,17.0,1.4,8.1
240,2015-08-29,14:45:00,06:30:00,0.0,34.8,28.4,22.0,2.8,9.4
241,2015-08-30,14:30:00,18:50:00,2.3,34.8,28.2,21.5,2.5,20.8
242,2015-08-31,14:00:00,05:30:00,0.0,28.0,23.9,19.8,1.9,8.9
243,2015-09-01,14:40:00,04:10:00,0.0,30.0,24.0,18.0,1.7,6.7
244,2015-09-02,14:10:00,05:50:00,0.0,29.5,24.4,19.2,2.2,8.3
245,2015-09-03,14:20:00,06:10:00,0.0,26.5,21.6,16.7,1.1,9.4
246,2015-09-04,14:10:00,23:59:00,0.5,26.0,21.0,16.1,2.2,14.7
247,2015-09-05,14:20:00,06:30:00,0.0,26.8,20.2,13.5,1.4,9.4
248,2015-09-06,00:00:00,00:00:00,0.3,27.1,21.8,16.6,0.8,6.7
249,2015-09-07,13:30:00,05:30:00,0.7,27.3,21.8,16.2,2.2,6.1
250,2015-09-08,15:40:00,06:20:00,0.0,27.7,20.8,14.0,1.4,7.8
251,2015-09-09,14:10:00,06:10:00,0.0,28.2,21.8,15.5,2.5,9.7
252,2015-09-10,14:15:00,05:50:00,0.0,28.0,22.7,17.4,1.9,8.9
253,2015-09-11,14:10:00,06:10:00,0.0,30.1,23.4,16.8,2.2,9.2
254,2015-09-12,16:05:00,06:15:00,0.0,27.4,23.2,19.0,1.9,9.2
255,2015-09-13,14:10:00,23:59:00,,24.4,20.6,16.8,3.6,13.6
256,2015-09-14,14:00:00,06:00:00,0.0,24.2,19.0,13.8,2.2,8.3
257,2015-09-15,12:50:00,15:40:00,0.9,19.8,17.1,14.4,2.2,13.1
258,2015-09-16,12:50:00,23:59:00,7.0,21.7,18.0,14.4,3.6,17.8
259,2015-09-17,14:30:00,06:20:00,0.0,20.0,15.0,10.0,1.9,8.3
260,2015-09-18,13:45:00,05:30:00,0.0,23.8,17.5,11.2,1.7,7.2
261,2015-09-19,13:15:00,06:20:00,0.0,25.4,19.3,13.2,0.8,6.1
262,2015-09-20,13:50:00,06:00:00,0.0,28.1,21.3,14.5,1.1,6.4
263,2015-09-21,13:30:00,06:40:00,0.0,29.0,21.5,14.0,1.7,7.5
264,2015-09-22,13:30:00,06:10:00,0.0,28.4,21.0,13.7,1.7,10.0
265,2015-09-23,14:30:00,05:45:00,0.0,24.1,19.6,15.0,3.1,10.3
266,2015-09-24,15:50:00,06:20:00,0.0,27.1,20.6,14.1,1.4,7.2
267,2015-09-25,13:20:00,06:30:00,0.0,28.9,22.4,16.0,1.4,6.4
268,2015-09-26,14:05:00,05:55:00,0.0,28.0,22.3,16.6,0.8,11.1
269,2015-09-27,13:40:00,06:50:00,0.0,26.5,21.2,16.0,0.3,8.3
270,2015-09-28,13:05:00,06:20:00,0.0,24.2,19.0,13.8,1.4,6.9
271,2015-09-29,13:30:00,06:10:00,0.0,23.6,18.2,12.7,1.7,6.7
272,2015-09-30,13:20:00,02:50:00,0.0,23.4,19.4,15.3,1.1,5.8
273,2015-10-01,13:05:00,06:30:00,0.0,25.0,18.7,12.4,1.9,8.9
274,2015-10-02,13:10:00,07:10:00,0.0,25.5,19.8,14.0,1.9,9.7
275,2015-10-03,16:30:00,03:40:00,0.2,23.7,19.1,14.5,1.1,9.4
276,2015-10-04,12:50:00,07:30:00,4.2,22.0,18.8,15.5,2.2,9.2
277,2015-10-05,15:10:00,00:00:00,16.3,22.4,19.6,16.7,4.2,13.3
278,2015-10-06,13:30:00,23:59:00,0.0,20.7,17.4,14.0,3.3,12.5
279,2015-10-07,13:20:00,02:30:00,0.0,20.2,16.2,12.2,0.6,6.7
280,2015-10-08,13:20:00,06:10:00,0.0,22.0,16.8,11.6,0.8,8.6
281,2015-10-09,13:30:00,06:00:00,0.0,21.5,16.7,11.9,1.4,5.3
282,2015-10-10,13:15:00,05:45:00,3.8,22.3,16.6,10.8,1.7,7.2
283,2015-10-11,15:40:00,06:10:00,0.3,19.8,16.8,13.7,1.9,8.1
284,2015-10-12,12:50:00,00:00:00,0.0,21.8,18.2,14.6,0.6,6.7
285,2015-10-13,09:30:00,23:59:00,2.3,15.7,13.4,11.2,1.9,10.8
286,2015-10-14,16:00:00,06:15:00,0.0,17.2,12.3,7.4,0.8,4.4
287,2015-10-15,15:30:00,06:50:00,0.0,19.1,13.3,7.5,0.8,5.8
288,2015-10-16,15:20:00,04:20:00,0.0,20.0,14.0,8.0,0.6,4.7
289,2015-10-17,00:00:00,03:50:00,8.4,22.6,17.6,12.7,1.1,5.6
290,2015-10-18,13:30:00,00:00:00,20.9,18.3,16.0,13.6,0.8,6.4
291,2015-10-19,15:10:00,06:50:00,0.5,19.0,16.1,13.2,1.4,5.8
292,2015-10-20,11:40:00,23:59:00,0.0,20.0,15.7,11.4,2.8,12.8
293,2015-10-21,15:15:00,06:15:00,0.0,16.2,11.5,6.8,0.8,6.4
294,2015-10-22,15:20:00,06:15:00,0.0,18.8,13.0,7.2,1.1,6.4
295,2015-10-23,00:00:00,05:40:00,0.0,18.4,13.8,9.3,1.1,6.9
296,2015-10-24,15:00:00,04:10:00,0.0,20.1,15.8,11.6,0.6,4.7
297,2015-10-25,15:30:00,06:30:00,0.0,20.4,16.9,13.4,1.7,6.7
298,2015-10-26,12:30:00,07:35:00,0.8,18.2,15.6,13.0,1.4,5.8
299,2015-10-27,12:50:00,23:59:00,2.8,16.5,12.8,9.2,3.1,12.5
300,2015-10-28,14:20:00,00:55:00,0.1,15.3,11.9,8.5,2.8,10.6
301,2015-10-29,15:00:00,07:10:00,0.0,16.3,13.9,11.5,1.1,0.0
302,2015-10-30,15:30:00,05:10:00,0.0,20.3,15.6,10.9,1.4,5.8
303,2015-10-31,13:30:00,06:30:00,0.0,19.7,15.8,12.0,1.7,6.9
304,2015-11-01,14:10:00,06:50:00,17.5,19.0,16.6,14.1,2.8,11.7
305,2015-11-02,00:00:00,00:00:00,11.7,15.0,12.4,9.9,2.5,11.1
306,2015-11-03,16:40:00,00:00:00,0.2,13.8,11.5,9.2,1.7,8.6
307,2015-11-04,14:20:00,01:10:00,0.5,16.0,13.4,10.9,0.8,4.7
308,2015-11-05,15:20:00,01:30:00,0.0,17.3,14.6,12.0,1.1,6.1
309,2015-11-06,13:15:00,07:20:00,0.0,19.4,15.4,11.3,0.6,3.6
